184092 verbose rebuildBundles [ 'amdefine' ]
184093 info install source-map@0.4.4
190057 silly gunzTarPerm extractEntry modules/es6.typed.int16-array.js
190058 silly gunzTarPerm extractEntry modules/_is-integer.js
190059 silly gunzTarPerm extractEntry fn/delay.js
190060 silly gunzTarPerm extractEntry modules/es6.promise.js
190061 silly gunzTarPerm extractEntry modules/_string-at.js
190062 silly gunzTarPerm extractEntry modules/es6.string.trim.js
190063 silly gunzTarPerm extractEntry modules/_iter-detect.js
190064 silly prepareForInstallMany adding esprima-fb@~15001.1001.0-dev-harmony-fb from recast dependencies
190065 silly prepareForInstallMany adding source-map@~0.5.0 from recast dependencies
190066 silly prepareForInstallMany adding ast-types@0.8.15 from recast dependencies
190067 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\react\node_modules\envify\node_modules\jstransform\node_modules\commoner\node_modules\recast\package.json
190068 http 304 https://registry.npmjs.org/brace-expansion
190069 silly get cb [ 304,
190069 silly get   { date: 'Thu, 23 Jun 2016 06:36:00 GMT',
190069 silly get     via: '1.1 varnish',
190069 silly get     'cache-control': 'max-age=300',
190069 silly get     etag: '"BIRRQW4Y57U7N2KDV4J6T0JKH"',
190069 silly get     age: '222',
190069 silly get     connection: 'keep-alive',
190069 silly get     'x-served-by': 'cache-sin6924-SIN',
190069 silly get     'x-cache': 'HIT',
190069 silly get     'x-cache-hits': '176',
190069 silly get     'x-timer': 'S1466663760.228378,VS0,VE0',
190069 silly get     vary: 'Accept-Encoding' } ]
190070 verbose etag https://registry.npmjs.org/brace-expansion from cache
190071 verbose get saving brace-expansion to C:\Users\kbk\AppData\Roaming\npm-cache\registry.npmjs.org\brace-expansion\.cache.json
190072 silly gunzTarPerm extractEntry wrappy.js
190073 silly gunzTarPerm modified mode [ 'wrappy.js', 420, 438 ]
190074 silly gunzTarPerm extractEntry wrappy.js
190075 silly gunzTarPerm modified mode [ 'wrappy.js', 420, 438 ]
190076 verbose linkBins commander@2.9.0
190077 verbose linkMans commander@2.9.0
190078 verbose rebuildBundles commander@2.9.0
190079 silly gunzTarPerm extractEntry modules/es6.typed.int32-array.js
190080 silly gunzTarPerm extractEntry modules/_is-array.js
190081 silly gunzTarPerm extractEntry modules/es6.typed.int8-array.js
190082 silly gunzTarPerm extractEntry modules/_is-array-iter.js
190083 silly gunzTarPerm extractEntry modules/es6.typed.uint16-array.js
190084 silly gunzTarPerm extractEntry modules/_iobject.js
190085 silly gunzTarPerm extractEntry modules/es6.typed.uint32-array.js
190086 silly gunzTarPerm extractEntry modules/_invoke.js
190087 silly gunzTarPerm extractEntry modules/es6.typed.uint8-array.js
190088 silly gunzTarPerm extractEntry modules/_inherit-if-required.js
190089 silly gunzTarPerm extractEntry modules/es6.typed.uint8-clamped-array.js
190090 silly gunzTarPerm extractEntry modules/_ie8-dom-define.js
190091 silly gunzTarPerm extractEntry modules/es6.weak-map.js
190092 silly gunzTarPerm extractEntry modules/_html.js
190093 silly gunzTarPerm extractEntry modules/es6.weak-set.js
190094 silly gunzTarPerm extractEntry modules/_hide.js
190095 silly gunzTarPerm extractEntry modules/es7.array.includes.js
190096 silly gunzTarPerm extractEntry modules/_has.js
190097 silly gunzTarPerm extractEntry modules/es7.asap.js
190098 silly gunzTarPerm extractEntry modules/_global.js
190099 silly gunzTarPerm extractEntry modules/es7.error.is-error.js
190100 silly gunzTarPerm extractEntry modules/_for-of.js
190101 silly gunzTarPerm extractEntry modules/es7.map.to-json.js
190102 silly gunzTarPerm extractEntry modules/_flags.js
190103 silly gunzTarPerm extractEntry modules/es7.math.iaddh.js
190104 silly gunzTarPerm extractEntry modules/_fix-re-wks.js
190105 silly gunzTarPerm extractEntry modules/es7.math.imulh.js
190106 silly gunzTarPerm extractEntry modules/_fails.js
190107 silly gunzTarPerm extractEntry modules/es7.math.isubh.js
190108 silly gunzTarPerm extractEntry modules/_fails-is-regexp.js
190109 silly gunzTarPerm extractEntry modules/es7.math.umulh.js
190110 silly gunzTarPerm extractEntry modules/_export.js
190111 silly gunzTarPerm extractEntry modules/es7.object.define-getter.js
190112 silly gunzTarPerm extractEntry modules/_enum-keys.js
190113 silly gunzTarPerm extractEntry modules/es7.object.define-setter.js
190114 silly gunzTarPerm extractEntry modules/_enum-bug-keys.js
190115 silly gunzTarPerm extractEntry modules/es7.object.entries.js
190116 silly gunzTarPerm extractEntry modules/_entry-virtual.js
190117 silly gunzTarPerm extractEntry modules/es7.object.get-own-property-descriptors.js
190118 silly gunzTarPerm extractEntry modules/_dom-create.js
190119 silly gunzTarPerm extractEntry modules/es7.object.lookup-getter.js
190120 silly gunzTarPerm extractEntry modules/_descriptors.js
190121 silly gunzTarPerm extractEntry modules/es7.object.lookup-setter.js
190122 silly gunzTarPerm extractEntry modules/_defined.js
190123 silly gunzTarPerm extractEntry modules/es7.object.values.js
190124 silly gunzTarPerm extractEntry modules/_date-to-primitive.js
190125 silly gunzTarPerm extractEntry modules/es7.observable.js
190126 silly gunzTarPerm extractEntry modules/_ctx.js
190127 silly gunzTarPerm extractEntry modules/es7.reflect.define-metadata.js
190128 silly gunzTarPerm extractEntry modules/_create-property.js
190129 silly gunzTarPerm extractEntry modules/es7.reflect.delete-metadata.js
190130 silly gunzTarPerm extractEntry modules/_core.js
190131 silly gunzTarPerm extractEntry modules/es7.reflect.get-metadata-keys.js
190132 silly gunzTarPerm extractEntry modules/_collection.js
190133 silly gunzTarPerm extractEntry modules/es7.reflect.get-metadata.js
190134 silly gunzTarPerm extractEntry modules/_collection-weak.js
190135 silly gunzTarPerm extractEntry modules/es7.reflect.get-own-metadata-keys.js
190136 silly gunzTarPerm extractEntry modules/_collection-to-json.js
190137 silly gunzTarPerm extractEntry modules/es7.reflect.get-own-metadata.js
190138 silly gunzTarPerm extractEntry modules/_collection-strong.js
190139 silly gunzTarPerm extractEntry modules/es7.reflect.has-metadata.js
190140 silly gunzTarPerm extractEntry modules/_cof.js
190141 silly gunzTarPerm extractEntry modules/es7.reflect.has-own-metadata.js
190142 silly gunzTarPerm extractEntry modules/_classof.js
190143 silly gunzTarPerm extractEntry modules/es7.reflect.metadata.js
190144 silly gunzTarPerm extractEntry modules/_bind.js
190145 silly gunzTarPerm extractEntry modules/es7.set.to-json.js
190146 silly gunzTarPerm extractEntry modules/_array-species-create.js
190147 silly gunzTarPerm extractEntry modules/es7.string.at.js
190148 silly gunzTarPerm extractEntry modules/_array-species-constructor.js
190149 silly gunzTarPerm extractEntry modules/es7.string.match-all.js
190150 silly gunzTarPerm extractEntry modules/_array-reduce.js
190151 silly gunzTarPerm extractEntry modules/es7.string.pad-end.js
190152 silly gunzTarPerm extractEntry modules/_array-methods.js
190153 silly gunzTarPerm extractEntry modules/es7.string.pad-start.js
190154 silly gunzTarPerm extractEntry modules/_array-includes.js
190155 silly gunzTarPerm extractEntry modules/es7.string.trim-left.js
190156 silly gunzTarPerm extractEntry modules/_array-from-iterable.js
190157 silly gunzTarPerm extractEntry modules/es7.string.trim-right.js
190158 silly gunzTarPerm extractEntry modules/_array-fill.js
190159 silly gunzTarPerm extractEntry modules/es7.symbol.async-iterator.js
190160 silly gunzTarPerm extractEntry modules/_array-copy-within.js
190161 silly gunzTarPerm extractEntry modules/es7.symbol.observable.js
190162 silly gunzTarPerm extractEntry modules/_an-object.js
190163 silly gunzTarPerm extractEntry modules/es7.system.global.js
190164 silly gunzTarPerm extractEntry modules/_an-instance.js
190165 silly gunzTarPerm extractEntry modules/web.immediate.js
190166 silly gunzTarPerm extractEntry modules/_add-to-unscopables.js
190167 silly gunzTarPerm extractEntry modules/web.dom.iterable.js
190168 silly gunzTarPerm extractEntry modules/es6.date.now.js
190169 silly gunzTarPerm extractEntry modules/web.timers.js
190170 silly gunzTarPerm extractEntry modules/es6.date.to-iso-string.js
190171 silly gunzTarPerm extractEntry modules/library/_add-to-unscopables.js
190172 silly gunzTarPerm extractEntry modules/library/_set-species.js
190173 silly gunzTarPerm extractEntry modules/library/es6.date.to-primitive.js
190174 silly gunzTarPerm extractEntry modules/library/es6.date.to-string.js
190175 silly gunzTarPerm extractEntry modules/library/_redefine.js
190176 silly gunzTarPerm extractEntry modules/library/es6.number.constructor.js
190177 silly gunzTarPerm extractEntry modules/library/es6.object.to-string.js
190178 silly gunzTarPerm extractEntry modules/library/es6.regexp.constructor.js
190179 silly gunzTarPerm extractEntry modules/library/es6.regexp.flags.js
190180 silly gunzTarPerm extractEntry modules/library/es6.regexp.match.js
190181 silly gunzTarPerm extractEntry modules/library/_redefine-all.js
190182 silly gunzTarPerm extractEntry modules/library/es6.regexp.replace.js
190183 silly gunzTarPerm extractEntry modules/library/_path.js
190184 silly gunzTarPerm extractEntry modules/library/es6.regexp.search.js
190185 silly gunzTarPerm extractEntry modules/library/_library.js
190186 silly gunzTarPerm extractEntry modules/library/es6.regexp.split.js
190187 silly gunzTarPerm extractEntry modules/library/_export.js
190188 silly gunzTarPerm extractEntry modules/library/es6.regexp.to-string.js
190189 silly gunzTarPerm extractEntry modules/library/_collection.js
190190 silly gunzTarPerm extractEntry modules/library/web.dom.iterable.js
190191 silly gunzTarPerm extractEntry modules/library/es6.function.name.js
190192 silly gunzTarPerm extractEntry stage/0.js
190193 silly gunzTarPerm extractEntry stage/1.js
190194 silly gunzTarPerm extractEntry stage/2.js
190195 silly gunzTarPerm extractEntry stage/3.js
190196 silly gunzTarPerm extractEntry stage/4.js
190197 silly gunzTarPerm extractEntry stage/index.js
190198 silly gunzTarPerm extractEntry stage/pre.js
190199 silly gunzTarPerm extractEntry web/dom-collections.js
190200 silly gunzTarPerm extractEntry web/immediate.js
190201 silly gunzTarPerm extractEntry web/index.js
190202 silly gunzTarPerm extractEntry web/timers.js
190203 silly gunzTarPerm extractEntry .gitattributes
190204 silly gunzTarPerm modified mode [ '.gitattributes', 420, 438 ]
190205 silly gunzTarPerm extractEntry .editorconfig
190206 silly gunzTarPerm modified mode [ '.editorconfig', 420, 438 ]
190207 verbose rebuildBundles [ 'graceful-readlink' ]
190208 info install commander@2.9.0
190209 silly gunzTarPerm extractEntry modules/es6.reflect.apply.js
190210 silly gunzTarPerm extractEntry modules/_strict-method.js
190211 info postinstall commander@2.9.0
190212 silly gunzTarPerm extractEntry modules/es6.symbol.js
190213 silly gunzTarPerm extractEntry modules/_iter-define.js
190214 silly cache add args [ 'esprima-fb@~15001.1001.0-dev-harmony-fb', null ]
190215 verbose cache add spec esprima-fb@~15001.1001.0-dev-harmony-fb
190216 silly cache add parsed spec { raw: 'esprima-fb@~15001.1001.0-dev-harmony-fb',
190216 silly cache add   scope: null,
190216 silly cache add   name: 'esprima-fb',
190216 silly cache add   rawSpec: '~15001.1001.0-dev-harmony-fb',
190216 silly cache add   spec: '>=15001.1001.0-dev-harmony-fb <15001.1002.0',
190216 silly cache add   type: 'range' }
190217 silly addNamed esprima-fb@>=15001.1001.0-dev-harmony-fb <15001.1002.0
190218 verbose addNamed ">=15001.1001.0-dev-harmony-fb <15001.1002.0" is a valid semver range for esprima-fb
190219 silly addNameRange { name: 'esprima-fb',
190219 silly addNameRange   range: '>=15001.1001.0-dev-harmony-fb <15001.1002.0',
190219 silly addNameRange   hasData: false }
190220 silly mapToRegistry name esprima-fb
190221 silly mapToRegistry using default registry
190222 silly mapToRegistry registry https://registry.npmjs.org/
190223 silly mapToRegistry uri https://registry.npmjs.org/esprima-fb
190224 verbose addNameRange registry:https://registry.npmjs.org/esprima-fb not in flight; fetching
190225 silly cache add args [ 'source-map@~0.5.0', null ]
190226 verbose cache add spec source-map@~0.5.0
190227 silly cache add parsed spec { raw: 'source-map@~0.5.0',
190227 silly cache add   scope: null,
190227 silly cache add   name: 'source-map',
190227 silly cache add   rawSpec: '~0.5.0',
190227 silly cache add   spec: '>=0.5.0 <0.6.0',
190227 silly cache add   type: 'range' }
190228 silly addNamed source-map@>=0.5.0 <0.6.0
190229 verbose addNamed ">=0.5.0 <0.6.0" is a valid semver range for source-map
190230 silly addNameRange { name: 'source-map', range: '>=0.5.0 <0.6.0', hasData: false }
190231 silly mapToRegistry name source-map
190232 silly mapToRegistry using default registry
190233 silly mapToRegistry registry https://registry.npmjs.org/
190234 silly mapToRegistry uri https://registry.npmjs.org/source-map
190235 verbose addNameRange registry:https://registry.npmjs.org/source-map not in flight; fetching
190236 silly cache add args [ 'ast-types@0.8.15', null ]
190237 verbose cache add spec ast-types@0.8.15
190238 silly cache add parsed spec { raw: 'ast-types@0.8.15',
190238 silly cache add   scope: null,
190238 silly cache add   name: 'ast-types',
190238 silly cache add   rawSpec: '0.8.15',
190238 silly cache add   spec: '0.8.15',
190238 silly cache add   type: 'version' }
190239 silly addNamed ast-types@0.8.15
190240 verbose addNamed "0.8.15" is a plain semver version for ast-types
190241 silly mapToRegistry name ast-types
190242 silly mapToRegistry using default registry
190243 silly mapToRegistry registry https://registry.npmjs.org/
190244 silly mapToRegistry uri https://registry.npmjs.org/ast-types
190245 verbose addNameVersion registry:https://registry.npmjs.org/ast-types not in flight; fetching
190246 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\commander-1b543cece8145ceb.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\react\node_modules\envify\node_modules\jstransform\node_modules\commoner\node_modules\commander
190247 silly addNameRange number 2 { name: 'brace-expansion',
190247 silly addNameRange   range: '>=1.0.0 <2.0.0',
190247 silly addNameRange   hasData: true }
190248 silly addNameRange versions [ 'brace-expansion',
190248 silly addNameRange   [ '0.0.0',
190248 silly addNameRange     '1.0.0',
190248 silly addNameRange     '1.0.1',
190248 silly addNameRange     '1.1.0',
190248 silly addNameRange     '1.1.1',
190248 silly addNameRange     '1.1.2',
190248 silly addNameRange     '1.1.3',
190248 silly addNameRange     '1.1.4',
190248 silly addNameRange     '1.1.5' ] ]
190249 silly addNamed brace-expansion@1.1.5
190250 verbose addNamed "1.1.5" is a plain semver version for brace-expansion
190251 verbose request uri https://registry.npmjs.org/esprima-fb
190252 verbose request no auth needed
190253 info attempt registry request try #1 at 12:05:59 PM
190254 verbose etag "BLKU4QCQ0YV3RXZG0GFQXXQHO"
190255 http request GET https://registry.npmjs.org/esprima-fb
190256 verbose request uri https://registry.npmjs.org/source-map
190257 verbose request no auth needed
190258 info attempt registry request try #1 at 12:05:59 PM
190259 verbose etag "6FOGQ0DEW49F4TBK11MIL5JD4"
